Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL4560147,,None,514.75,2,6.41,2,CC(=O)O[C@H]([C@@H]1C[C@@H](C)C2=C3CC[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]4(C)[C@@]3(C)C[C@@H]2O1)C(C)(C)O,EC50,'=',46960,nM,4.33,,,UO_0000065,8.41,0.16,-2.08,5.94,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL464466,ARJUNOLIC ACID,None,488.71,1,5.18,Arjunolic acid,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL4456858,,None,544.77,2,6.04,11,COC(C)(C)[C@H](OC(C)=O)[C@@H]1C[C@@H](C)C2=C3C[C@H](O)[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]4(C)[C@@]3(C)C[C@@H]2O1,EC50,'=',16680,nM,4.78,,,UO_0000065,8.77,0.17,-1.26,5.82,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL466951,,None,506.72,1,4.01,20,C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)[C@]12CC[C@@]3(C)[C@@]1(C[C@H](O)[C@H]1[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]13C)O2,EC50,'=',189050,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL565728,,None,413.42,0,3.89,10a,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2cc(C#N)[nH]c21,EC50,'=',6.3,nM,8.2,,,UO_0000065,19.84,0.37,4.31,9.51,0,CHEMBL1049754,Agonist activity at gal4-tagged human FXR-ligand binding domain expressed in human HEK293 cells by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1155995,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,
CHEMBL578970,,None,395.43,0,3.75,10b,CC(C)OC(=O)C1=CN(C(=O)c2cccc(F)c2)CC(C)(C)c2cc(C#N)[nH]c21,EC50,'=',2.5,nM,8.6,,,UO_0000065,21.75,0.41,4.85,9.98,0,CHEMBL1049754,Agonist activity at gal4-tagged human FXR-ligand binding domain expressed in human HEK293 cells by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1155995,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,
CHEMBL454138,TUROFEXORATE ISOPROPYL,2,438.47,1,5.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL169,URSOLIC ACID,2,456.71,1,7.09,Ursolic acid,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL399873,UVAOL,None,442.73,1,7,Uvaol,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL568235,,None,383.49,0,3.88,10d,CC(C)OC(=O)C1=CN(C(=O)C2CCCCC2)CC(C)(C)c2cc(C#N)[nH]c21,EC50,'=',6.5,nM,8.19,,,UO_0000065,21.35,0.4,4.31,9.5,0,CHEMBL1049754,Agonist activity at gal4-tagged human FXR-ligand binding domain expressed in human HEK293 cells by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1155995,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,
CHEMBL562011,,None,549.41,2,7.69,3e,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2C(=O)c2cccc(C(=O)O)c2)c1,EC50,'=',860,nM,6.07,,,UO_0000065,11.04,0.22,-1.62,6.41,0,CHEMBL1059111,Increase in human FXR-mediated transient transcription of luciferase reporter gene transfected in african green monkey CV1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CV-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1154026,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3308033,,,
CHEMBL3263249,,None,424.46,0,4.97,22,O=C(O)Cc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc3ccccc3c2)cc1,EC50,'=',3100,nM,5.51,,,UO_0000065,12.98,0.24,0.54,5.77,0,CHEMBL3268510,Agonist activity at human FXR expressed in human HeLa cells assessed as transactivation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3259655,1,Scientific Literature,Bioorg Med Chem,2014,CHEMBL3308376,,,
CHEMBL3335654,,None,444.53,1,5.51,48,CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccc(CCC(=O)O)c2)cc1,EC50,'=',60,nM,7.22,,,UO_0000065,16.25,0.3,1.71,7.56,0,CHEMBL3396001,Transactivation of human FXR expressed in human HeLa cells incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3393039,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3308376,,,
CHEMBL3393177,,None,462.81,1,5.56,59,O=C(O)c1cccc(NC(=O)c2cc(Cl)ccc2NC(=O)c2ccc(C(F)(F)F)cc2)c1,EC50,'=',3400,nM,5.47,,,UO_0000065,11.82,0.23,-0.09,5.73,0,CHEMBL3396001,Transactivation of human FXR expressed in human HeLa cells incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3393039,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3308376,,,
CHEMBL1209060,,None,427.33,1,7.21,10,Cc1cc(OCc2c(-c3c(Cl)cccc3Cl)noc2C(C)C)nc2ccccc12,EC50,'=',147,nM,6.83,,,UO_0000065,15.99,0.32,-0.38,14.19,0,CHEMBL1211229,Agonist activity at human GST-fused FXR LBD assessed as cofactor peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1209173,,None,592.4,2,7.85,22,CN(Cc1ccc(C(=O)O)cc1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)nc1C(F)(F)F,EC50,'=',12,nM,7.92,,,UO_0000065,13.37,0.27,0.07,8.93,0,CHEMBL1211229,Agonist activity at human GST-fused FXR LBD assessed as cofactor peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1209230,,None,606.43,2,8.41,34,CC(c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)nc1C(F)(F)F)N(C)c1ccc(C(=O)O)cc1,EC50,'=',179,nM,6.75,,,UO_0000065,11.13,0.22,-1.66,7.61,0,CHEMBL1211229,Agonist activity at human GST-fused FXR LBD assessed as cofactor peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,,,
CHEMBL1209294,,None,579.36,2,7.8,37,O=C(O)c1ccc(OCc2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)nc2C(F)(F)F)cc1,EC50,'=',95,nM,7.02,,,UO_0000065,,,,,0,CHEMBL1211231,Agonist activity at human GST-fused FXR LBD expressed in HEK293 cells coexpressing GAL4-DNA bindig domain and pFRluc by mammalian one-hybrid assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307715,,,
CHEMBL1209364,,None,593.39,2,8.36,38,CC(Oc1cccc(C(=O)O)c1)c1ccc(OCc2c(-c3c(Cl)cccc3Cl)noc2C2CC2)nc1C(F)(F)F,EC50,'=',107,nM,6.97,,,UO_0000065,,,,,0,CHEMBL1211231,Agonist activity at human GST-fused FXR LBD expressed in HEK293 cells coexpressing GAL4-DNA bindig domain and pFRluc by mammalian one-hybrid assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307715,,,
CHEMBL1209227,,None,560.87,2,7.73,27,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1cnc(N(C)Cc2ccc(C(=O)O)cc2)c(Cl)c1,EC50,'=',120,nM,6.92,,,UO_0000065,,,,,0,CHEMBL1211233,Agonist activity at human full length FXR transfected in HEK293 cells coexpressing pTRexDest/pGL2promotor assessed as luciferase activity by direct reporter cellular assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1208782,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307715,,,
CHEMBL4647388,,None,447.45,1,6.47,15,CC(C)c1onc(-c2ccccc2C(F)(F)F)c1COc1ccc(CCCC(=O)O)cc1,EC50,'=',4400,nM,5.36,,,UO_0000065,11.97,0.23,-1.11,7.38,0,CHEMBL4630517,Activation of human FXR LBD expressed in HEK293T cells assessed as induction of receptor activation incubated for 12 to 14 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4627415,1,Scientific Literature,J Med Chem,2020,CHEMBL3706569,,,
CHEMBL4639931,,None,448.35,1,6.76,16,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(CCCC(=O)O)cc1,EC50,'=',6000,nM,5.22,,,UO_0000065,11.65,0.24,-1.54,7.2,0,CHEMBL4630517,Activation of human FXR LBD expressed in HEK293T cells assessed as induction of receptor activation incubated for 12 to 14 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4627415,1,Scientific Literature,J Med Chem,2020,CHEMBL3706569,,,
CHEMBL4634135,,None,525.43,2,7.59,22,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(CNc2ccc(CC(=O)O)cc2)cc1,EC50,'=',1600,nM,5.8,,,UO_0000065,11.03,0.22,-1.79,6.85,0,CHEMBL4630517,Activation of human FXR LBD expressed in HEK293T cells assessed as induction of receptor activation incubated for 12 to 14 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4627415,1,Scientific Literature,J Med Chem,2020,CHEMBL3706569,,,
CHEMBL4633499,,None,559.88,2,8.24,25,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(CNc2ccc(CC(=O)O)cc2)c(Cl)c1,EC50,'=',940,nM,6.03,,,UO_0000065,10.76,0.22,-2.21,7.12,0,CHEMBL4630517,Activation of human FXR LBD expressed in HEK293T cells assessed as induction of receptor activation incubated for 12 to 14 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4627415,1,Scientific Literature,J Med Chem,2020,CHEMBL3706569,,,
CHEMBL558724,,None,521.4,2,8.2,2f,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2[nH]c(-c3cccc(C(=O)O)c3)cc2c1,EC50,'=',480,nM,6.32,,,UO_0000065,12.12,0.24,-1.88,7.15,0,CHEMBL1059109,Induction of SRC1 coactivator peptide binding to ligand binding domain of human FXR by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1154026,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL552352,,None,535.43,2,8.12,3c,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(Cc3cccc(C(=O)O)c3)c[nH]c2c1,EC50,'=',590,nM,6.23,,,UO_0000065,11.63,0.23,-1.89,7.05,0,CHEMBL1059109,Induction of SRC1 coactivator peptide binding to ligand binding domain of human FXR by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1154026,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL571478,,None,573.82,2,8.94,11,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC/C(=N\OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL567770,,None,470.74,1,7.74,15,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL466227,,None,552.45,2,8.44,1s,Cc1cccc(Cl)c1OCc1noc(C(C)C)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',48,nM,7.32,,,UO_0000065,13.25,0.26,-1.12,8.95,0,CHEMBL974378,Agonist activity at human FXR assessed as SRC1 peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1136905,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL467060,,None,516.04,2,8.07,1e,CC(C)c1onc(CCCc2ccccc2)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',4400,nM,5.36,,,UO_0000065,10.38,0.2,-2.71,7.38,0,CHEMBL974378,Agonist activity at human FXR assessed as SRC1 peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1136905,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL469135,,None,543.83,2,8.27,1b,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,EC50,'=',150,nM,6.82,,,UO_0000065,12.55,0.26,-1.45,7.99,0,CHEMBL974378,Agonist activity at human FXR assessed as SRC1 peptide interaction with receptor ligand binding domain by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1136905,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL318457,,None,542.85,2,8.87,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3632951,,None,368.52,0,4.85,33,CC(=O)C1=C2C=C[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1=O,EC50,'=',20240,nM,4.69,,,UO_0000065,12.74,0.24,-0.16,9.17,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL4447216,,None,522.72,2,2.74,60,C[C@H](C[C@H](O)[C@@H](O)C(C)(C)O)C1=C2[C@@H](O)[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4C[C@@H](O)[C@]3(C)[C@@]2(C)CC1,EC50,'=',55490,nM,4.26,,,UO_0000065,8.14,0.16,1.52,3.07,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL4437372,,None,520.71,1,2.94,67,C[C@H](C[C@H](O)C(=O)C(C)(C)O)C1=C2[C@@H](O)[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4C[C@@H](O)[C@]3(C)[C@@]2(C)CC1,EC50,'=',10190,nM,4.99,,,UO_0000065,9.59,0.18,2.05,3.69,0,CHEMBL4408862,Transactivation of FXR (unknown origin) transfected in HepG2 cells co-expressing pBSEP/pGL4.74 incubated for 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4406841,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307718,,,
CHEMBL108505,DIHYDROBETULINIC ACID,None,458.73,1,7.17,41,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL513149,,None,532,2,6.55,7c,Cc1cc(OCc2c(-c3cc[nH]c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,EC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1138594,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,
CHEMBL578757,,None,411.89,0,4.27,10f,CC(C)OC(=O)C1=CN(C(=O)c2cccc(Cl)c2)CC(C)(C)c2cc(C#N)[nH]c21,EC50,'=',12,nM,7.92,,,UO_0000065,19.23,0.37,3.65,9.19,0,CHEMBL1049754,Agonist activity at gal4-tagged human FXR-ligand binding domain expressed in human HEK293 cells by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1155995,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,
CHEMBL3335627,,None,418.41,0,3.66,18,O=C(O)c1cccc(NC(=O)c2ccccc2NC(=O)c2ccc3c(c2)OCCO3)c1,EC50,'=',4900,nM,5.31,,,UO_0000065,12.69,0.23,1.65,4.66,0,CHEMBL3389080,Agonist activity at human FXR expressed in human HeLa cells assessed as receptor activation by BSEP promoter-driven firefly luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL3351394,1,Scientific Literature,J Med Chem,2014,CHEMBL3308376,,,
CHEMBL455357,,None,426.73,1,8.02,Alpha-amyrin,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL585494,,None,496.78,1,8.04,18-dia 2,C=CC[C@]1(O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H](C(=C)C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,EC50,'=',0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1041790,Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,COS-1,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1156761,1,Scientific Literature,J Med Chem,2010,CHEMBL3308351,,,
CHEMBL4758064,,None,436.63,0,4.08,7; TC-100,CC[C@H]1[C@@H](O)[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,EC50,'=',140,nM,6.85,,,UO_0000065,15.7,0.3,2.77,6.99,0,CHEMBL4681025,Agonist activity at glutathione transferase-tagged human FXR-LBD using biotinylated Src-1 peptide incubated for 30 mins by recruitment coactivator assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL4680080,1,Scientific Literature,J Med Chem,2016,None,TIME = 0.5 hr,AGONIST,
CHEMBL3138054,,None,422.61,0,4.1,13,CO[C@@H]1C2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@]3(C)C([C@H](C)CCC(=O)O)CC[C@H]3[C@@H]2[C@@H]1O,EC50,'=',14730,nM,4.83,,,UO_0000065,11.43,0.22,0.73,5.55,0,CHEMBL829871,Binding affinity for human Farnesoid X receptor in FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2047,Bile acid receptor FXR,Homo sapiens,SINGLE PROTEIN,CHEMBL1137212,1,Scientific Literature,J Med Chem,2004,None,,,
